x,wave
-191.4,5.062313045276842e-15 - 8.163108783244046e-16im
-191.38,5.089714465551166e-15 - 8.195786112594013e-16im
-191.36,5.086429003454724e-15 - 8.492569654061626e-16im
-191.34,5.0930522449247235e-15 - 8.375472788915394e-16im
-191.32,5.075862066763636e-15 - 8.576084593731695e-16im
-191.29999999999998,5.109848858767488e-15 - 8.406217314650806e-16im
-191.27999999999997,5.131786929429031e-15 - 8.650852483075821e-16im
-191.26,5.144723807320275e-15 - 8.96168651604316e-16im
-191.24,5.132266193431355e-15 - 8.726703098914523e-16im
-191.21999999999997,5.145031336453023e-15 - 8.85637561159813e-16im
-191.2,5.171584336146402e-15 - 8.90355258518364e-16im
-191.18,5.1724925179456974e-15 - 8.970300623869332e-16im
-191.16,5.174964262905535e-15 - 9.142538116745408e-16im
-191.14,5.176067014650471e-15 - 9.100176115006848e-16im
-191.12,5.184089926760791e-15 - 9.232559899807209e-16im
-191.10000000000002,5.1992334614285774e-15 - 9.01987790154769e-16im
-191.07999999999998,5.179482085199762e-15 - 9.14980833106839e-16im
-191.06,5.190717802346318e-15 - 9.267032477125285e-16im
-191.04000000000002,5.214883205069068e-15 - 9.524765417416423e-16im
-191.02,5.206446975985094e-15 - 9.578314824074496e-16im
-191.0,5.238199390394629e-15 - 9.427478033178322e-16im
-190.98000000000002,5.232005255441236e-15 - 9.385274765623238e-16im
-190.96,5.227755268249462e-15 - 9.388894303414686e-16im
-190.94,5.235849495413681e-15 - 9.36701142276251e-16im
-190.92,5.225962746231667e-15 - 9.64442509523172e-16im
-190.89999999999998,5.224333047322817e-15 - 9.579329716344033e-16im
-190.88,5.2637876553041894e-15 - 9.500766779946145e-16im
-190.86,5.247858166255271e-15 - 9.68827525615146e-16im
-190.83999999999997,5.268582601900777e-15 - 9.749636397646164e-16im
-190.82,5.27119915772866e-15 - 9.66348043150196e-16im
-190.8,5.271561268774168e-15 - 9.813835882479803e-16im
-190.77999999999997,5.25688081015763e-15 - 9.547982336212977e-16im
-190.76,5.2736522404132925e-15 - 9.74961123502791e-16im
-190.74,5.287552070736229e-15 - 9.960637847539113e-16im
-190.72000000000003,5.2828333878417965e-15 - 1.0085642694536797e-15im
-190.7,5.2851956754122334e-15 - 9.844078728513797e-16im
-190.68,5.298132427490387e-15 - 9.897619957320937e-16im
-190.66000000000003,5.304254807044061e-15 - 1.0115421919329477e-15im
-190.64,5.308813434717556e-15 - 1.0107748054672023e-15im
-190.62,5.3152265473562944e-15 - 1.006123139012717e-15im
-190.60000000000002,5.306320322501052e-15 - 1.0055594229728807e-15im
-190.58,5.334426694494581e-15 - 1.0033257058972923e-15im
-190.56,5.332460592348537e-15 - 1.025384158718327e-15im
-190.54000000000002,5.3355586558455395e-15 - 1.0109199518368248e-15im
-190.51999999999998,5.349209669811652e-15 - 1.0109330468827407e-15im
-190.5,5.338154871890334e-15 - 1.020125098112488e-15im
-190.48,5.341799027109971e-15 - 9.930155432410503e-16im
-190.45999999999998,5.371085253304532e-15 - 1.0007379402984605e-15im
-190.44,5.365335112750214e-15 - 1.013150387287616e-15im
-190.42000000000002,5.376740551756886e-15 - 1.045488031775593e-15im
-190.39999999999998,5.383560879434351e-15 - 1.016532389962754e-15im
-190.38,5.3732264243670715e-15 - 1.0004363243810016e-15im
-190.36,5.398953062708175e-15 - 1.0119444268701457e-15im
-190.33999999999997,5.4086850617879336e-15 - 1.0065407336314733e-15im
-190.32,5.400342919927377e-15 - 1.0041327549400591e-15im
-190.3,5.409172042326522e-15 - 1.0191509797689458e-15im
-190.28000000000003,5.409316517692991e-15 - 1.0029205877434196e-15im
-190.26,5.420965908283626e-15 - 1.0041606015709256e-15im
-190.24,5.433383073263704e-15 - 1.0099286495219009e-15im
-190.22000000000003,5.442572524356232e-15 - 1.0143311431491363e-15im
-190.2,5.447592026351878e-15 - 1.0267447643938104e-15im
-190.18,5.468246258292458e-15 - 1.0016809723240359e-15im
-190.16000000000003,5.474440414214698e-15 - 9.888563197101997e-16im
-190.14000000000001,5.481194773894644e-15 - 9.936302240672732e-16im
-190.12,5.486192740882837e-15 - 1.0044912174059209e-15im
-190.1,5.512744251787969e-15 - 9.997238343607447e-16im
-190.07999999999998,5.509704943004588e-15 - 9.825048450017566e-16im
-190.06,5.485172019273405e-15 - 9.931058560717299e-16im
-190.04,5.517085914785578e-15 - 9.393689564544e-16im
-190.01999999999998,5.527472162908762e-15 - 9.795018857173267e-16im
-190.0,5.5132410876853735e-15 - 9.556554401497819e-16im
-189.98000000000002,5.564463077968139e-15 - 9.444610211504337e-16im
-189.95999999999998,5.543621279677332e-15 - 9.68824527069804e-16im
-189.94,5.562211988201531e-15 - 9.424256798664971e-16im
-189.92000000000002,5.572688402373455e-15 - 9.226280149045211e-16im
-189.89999999999998,5.5930378311315976e-15 - 9.44586341473758e-16im
-189.88,5.569825441606331e-15 - 9.286725476079752e-16im
-189.86,5.582354433455694e-15 - 9.280059688816057e-16im
-189.84,5.610135746359092e-15 - 9.238895322862092e-16im
-189.82,5.618439179725236e-15 - 8.937251831367406e-16im
-189.8,5.630806795316203e-15 - 8.893106219371678e-16im
-189.78,5.648184183357094e-15 - 8.733923302533725e-16im
-189.76,5.665159955041819e-15 - 8.744124227973477e-16im
-189.74,5.668115640057206e-15 - 8.61776384976166e-16im
-189.71999999999997,5.680058300963579e-15 - 8.484547182297125e-16im
-189.7,5.675150059678308e-15 - 8.421033483655121e-16im
-189.68,5.708026718902536e-15 - 8.223022549967991e-16im
-189.66,5.738290680567014e-15 - 8.265466959281332e-16im
-189.64,5.75607457070578e-15 - 8.159345189463101e-16im
-189.62,5.758286679382944e-15 - 7.937919286204919e-16im
-189.6,5.764674168088761e-15 - 8.048612265005771e-16im
-189.57999999999998,5.7789657594090486e-15 - 7.788949142206145e-16im
-189.56,5.803019251387118e-15 - 7.668664487859991e-16im
-189.54000000000002,5.809247712345577e-15 - 7.451508995452065e-16im
-189.51999999999998,5.8357201497228496e-15 - 7.634444165789902e-16im
-189.5,5.869463262737769e-15 - 7.044936756777066e-16im
-189.48000000000002,5.872896743936083e-15 - 7.029200160165905e-16im
-189.45999999999998,5.890298497778982e-15 - 6.978325749516609e-16im
-189.44,5.899665534049831e-15 - 6.770088622927232e-16im
-189.42000000000002,5.924535552990209e-15 - 6.557530760251094e-16im
-189.4,5.94204198332504e-15 - 6.753745502371933e-16im
-189.38,5.9747926617072154e-15 - 6.467711116889259e-16im
-189.36,5.984018556658512e-15 - 6.202240461796847e-16im
-189.34,6.007693728671149e-15 - 6.012341222324774e-16im
-189.32000000000002,6.026923106384306e-15 - 5.868775903882494e-16im
-189.29999999999998,6.057314055395567e-15 - 5.928360564528539e-16im
-189.27999999999997,6.067991015634967e-15 - 5.402945594377524e-16im
-189.26,6.093231742848757e-15 - 5.543219327819589e-16im
-189.24,6.109615228437504e-15 - 5.417996509641291e-16im
-189.21999999999997,6.124362640587444e-15 - 4.997151824204726e-16im
-189.2,6.1739603628931306e-15 - 4.898182318936414e-16im
-189.18,6.213854687628473e-15 - 4.868826664884324e-16im
-189.16,6.191667423170832e-15 - 4.775944940569587e-16im
-189.14,6.235740000667079e-15 - 4.546514703600896e-16im
-189.12,6.276750329459638e-15 - 4.592853028088883e-16im
-189.10000000000002,6.304898093960193e-15 - 4.435634997203758e-16im
-189.07999999999998,6.3399733998608194e-15 - 4.2149413261367374e-16im
-189.06,6.344769017460561e-15 - 4.186950953813355e-16im
-189.04000000000002,6.3849096632597515e-15 - 3.7442627043156355e-16im
-189.01999999999998,6.408317461484601e-15 - 3.8067644463268985e-16im
-189.0,6.4378955111443516e-15 - 3.775904591924494e-16im
-188.98000000000002,6.452295804975491e-15 - 3.407818158490431e-16im
-188.96,6.498047211392728e-15 - 3.373024652945389e-16im
-188.94,6.52760580196103e-15 - 3.338446812007624e-16im
-188.92000000000002,6.548992937095923e-15 - 3.218931190181826e-16im
-188.89999999999998,6.574372247429742e-15 - 3.124887791657745e-16im
-188.88,6.6373078139485346e-15 - 2.8321026950747723e-16im
-188.85999999999999,6.629493982227048e-15 - 2.786537282344122e-16im
-188.83999999999997,6.684282396207896e-15 - 2.7531476412091097e-16im
-188.82,6.709974708543933e-15 - 2.4445327414831974e-16im
-188.8,6.75684824192216e-15 - 2.513921492110297e-16im
-188.77999999999997,6.783224579066555e-15 - 2.4356943718218444e-16im
-188.76,6.818011332642366e-15 - 2.3467844619540963e-16im
-188.74,6.878258147587738e-15 - 1.9657539583137387e-16im
-188.72000000000003,6.921184630729109e-15 - 1.8821663615834634e-16im
-188.7,6.942560274935001e-15 - 1.7511755898140088e-16im
-188.68,6.965738443299444e-15 - 1.7166872858595267e-16im
-188.66000000000003,7.004138318199047e-15 - 1.5618182902325584e-16im
-188.64,7.056388222406292e-15 - 1.6819577877246658e-16im
-188.62,7.1051835507535895e-15 - 1.6261309544262145e-16im
-188.60000000000002,7.13290493468785e-15 - 1.076090745188301e-16im
-188.58,7.163637990463106e-15 - 1.2472080821751493e-16im
-188.56,7.207715139168337e-15 - 1.1851362539811625e-16im
-188.54000000000002,7.227857542484803e-15 - 1.0267953936786204e-16im
-188.52,7.268795906189157e-15 - 6.85827133312747e-17im
-188.5,7.325986385646132e-15 - 9.661584113683872e-17im
-188.48,7.354581080184556e-15 - 7.659420266135066e-17im
-188.45999999999998,7.409938546777196e-15 - 8.177731933997513e-17im
-188.44,7.42594268492693e-15 - 7.20864768676964e-17im
-188.42,7.4846455216163e-15 - 4.677937276383996e-17im
-188.39999999999998,7.50683339417055e-15 - 3.033822808380874e-17im
-188.38,7.542999604416685e-15 - 4.5517446489605316e-17im
-188.36,7.569717041820347e-15 - 2.5634993988541098e-17im
-188.33999999999997,7.613785614266523e-15 - 2.25505916963657e-17im
-188.32,7.662674987899541e-15 - 1.5238764693449783e-17im
-188.3,7.683051382596911e-15 + 1.4387911726074384e-17im
-188.28,7.757552086872888e-15 + 1.636002144722609e-17im
-188.26,7.793814355414204e-15 + 6.071736114891495e-17im
-188.24,7.83398158971335e-15 + 2.930421222440031e-17im
-188.22000000000003,7.881361415939674e-15 + 3.002955090660265e-17im
-188.2,7.895086743505027e-15 + 6.148648802908958e-17im
-188.18,7.912946834439404e-15 + 7.580437428545084e-17im
-188.16000000000003,7.991117317867938e-15 + 8.355158797511291e-17im
-188.14000000000001,8.035978261162899e-15 + 7.574889071220304e-17im
-188.12,8.095135828301799e-15 + 8.935681893676906e-17im
-188.10000000000002,8.149875300990144e-15 + 8.216008994351191e-17im
-188.07999999999998,8.165220912451351e-15 + 9.976462827846888e-17im
-188.06,8.191111862689646e-15 + 1.150753370912736e-16im
-188.04,8.223798124769093e-15 + 1.1858625100504886e-16im
-188.01999999999998,8.271175518608988e-15 + 1.0105028604704334e-16im
-188.0,8.342058509383342e-15 + 1.2904617317759298e-16im
-187.98000000000002,8.380664927441104e-15 + 1.2158830862899143e-16im
-187.95999999999998,8.414376167806238e-15 + 1.1217196935300402e-16im
-187.94,8.46376441131497e-15 + 1.3954900285647054e-16im
-187.92000000000002,8.489058168746727e-15 + 1.2254904884716238e-16im
-187.89999999999998,8.515822597339978e-15 + 1.329708968329625e-16im
-187.88,8.603516859182228e-15 + 1.709255192025786e-16im
-187.86,8.630521192371669e-15 + 1.5465335723075243e-16im
-187.84,8.660548541549175e-15 + 1.2873781053311503e-16im
-187.82,8.685575071975087e-15 + 1.802298376474311e-16im
-187.8,8.747534937002273e-15 + 1.8152236271390376e-16im
-187.78,8.768317204732063e-15 + 1.843629759306929e-16im
-187.76,8.84693918940745e-15 + 1.5865670358373817e-16im
-187.74,8.855612513261912e-15 + 1.5500718558108618e-16im
-187.72000000000003,8.905036676408199e-15 + 1.8734127060702284e-16im
-187.7,8.972090923189182e-15 + 1.869944406098907e-16im
-187.68,9.012183361605571e-15 + 1.6824505556654528e-16im
-187.66,9.041201605915739e-15 + 1.9996074303785472e-16im
-187.64,9.091499876482436e-15 + 1.8997717543989988e-16im
-187.62,9.12988647810091e-15 + 2.22769471744223e-16im
-187.6,9.167432333737008e-15 + 2.251922754115581e-16im
-187.57999999999998,9.254064292743163e-15 + 2.1500714999918487e-16im
-187.56,9.252757094724922e-15 + 2.091157790077094e-16im
-187.54000000000002,9.301444748034945e-15 + 1.9643242497978783e-16im
-187.51999999999998,9.357672149247135e-15 + 2.2168568108058295e-16im
-187.5,9.38412051438628e-15 + 2.0489981377269826e-16im
-187.48000000000002,9.417678220842372e-15 + 2.252422651464873e-16im
-187.45999999999998,9.48153247455358e-15 + 2.1357639304089712e-16im
-187.44,9.520185674112444e-15 + 2.1949483481584304e-16im
-187.42000000000002,9.57797571585584e-15 + 2.339925656439552e-16im
-187.4,9.598631352709272e-15 + 2.044366695726918e-16im
-187.38,9.664659048540928e-15 + 2.246820299355094e-16im
-187.36,9.717155399625116e-15 + 2.2618074693192866e-16im
-187.34,9.74189193087566e-15 + 1.854748491247457e-16im
-187.32,9.812588026302943e-15 + 1.8657241107966716e-16im
-187.3,9.838928087339355e-15 + 2.0918823686385364e-16im
-187.27999999999997,9.889229167731759e-15 + 1.7256927248216553e-16im
-187.26,9.918429736180016e-15 + 1.982771646726703e-16im
-187.24,9.963539516800653e-15 + 2.315727867330226e-16im
-187.22,1.0001806847608606e-14 + 2.0726535675687147e-16im
-187.2,1.0070241159156522e-14 + 1.6051931397779238e-16im
-187.18,1.0079413981952154e-14 + 2.0782636781524554e-16im
-187.16,1.0148617095363092e-14 + 1.9572778779331067e-16im
-187.14,1.0207354866154139e-14 + 1.7225544221042972e-16im
-187.12,1.0245214122200574e-14 + 1.6316067595350303e-16im
-187.10000000000002,1.0272037766822112e-14 + 1.8289698082242674e-16im
-187.07999999999998,1.03474363362239e-14 + 1.7151925739131793e-16im
-187.06,1.0366695594546233e-14 + 2.1080377655772449e-16im
-187.04000000000002,1.0446922702639978e-14 + 1.7536909080411205e-16im
-187.01999999999998,1.0442731616943765e-14 + 1.9329270686515298e-16im
-187.0,1.0544837831296944e-14 + 1.9039596528302333e-16im
-186.98000000000002,1.0574157901213057e-14 + 1.7092281422111637e-16im
-186.96,1.0611095366677493e-14 + 1.675036232930853e-16im
-186.94,1.0639497923656708e-14 + 1.888943336166564e-16im
-186.92000000000002,1.0679578367891728e-14 + 1.8791469522373508e-16im
-186.89999999999998,1.0731079076109341e-14 + 1.5470203641264764e-16im
-186.88,1.0770459244678383e-14 + 1.6724805496702937e-16im
-186.85999999999999,1.082512310369888e-14 + 1.6516005041997423e-16im
-186.83999999999997,1.0873013647200344e-14 + 1.589515255942687e-16im
-186.82,1.093763531883057e-14 + 1.4570300867596132e-16im
-186.8,1.095843448745229e-14 + 1.3866527597679006e-16im
-186.77999999999997,1.0990229091185094e-14 + 1.4727395287119088e-16im
-186.76,1.1039832537986434e-14 + 1.3630794229682191e-16im
-186.74,1.110408478044301e-14 + 1.4615588862460542e-16im
-186.72,1.1124769333338584e-14 + 1.3113589192801663e-16im
-186.7,1.1203394714967435e-14 + 1.1920217423554788e-16im
-186.68,1.1229495227878082e-14 + 1.0163383337539024e-16im
-186.66000000000003,1.1257250350689648e-14 + 1.0857675018365704e-16im
-186.64,1.130826407836867e-14 + 1.0742941342450396e-16im
-186.62,1.136899904810815e-14 + 1.1372743329579585e-16im
-186.60000000000002,1.1403725558182094e-14 + 1.0593325462760705e-16im
-186.58,1.1480721073151307e-14 + 9.618164967445957e-17im
-186.56,1.1518148203166947e-14 + 9.647537606265368e-17im
-186.54000000000002,1.1534200401917546e-14 + 7.883123281500898e-17im
-186.52,1.1572268591570876e-14 + 5.871764593865488e-17im
-186.5,1.1624758987502075e-14 + 5.239583690868967e-17im
-186.48,1.1699973827852921e-14 + 1.8557184577589876e-17im
-186.45999999999998,1.1725608832325885e-14 + 6.866954533309597e-17im
-186.44,1.1749501325484833e-14 + 4.3291424981432666e-17im
-186.42,1.1804639667610187e-14 + 1.6113417303922782e-17im
-186.39999999999998,1.1836254316684786e-14 + 3.0269099032370856e-17im
-186.38,1.1903755891911761e-14 + 2.6862562804436175e-18im
-186.36,1.1928376926744525e-14 - 1.5287339031102275e-18im
-186.33999999999997,1.1968806040993138e-14 + 1.4326777048143953e-17im
-186.32,1.2044203603890197e-14 - 2.4678332211411985e-17im
-186.3,1.2088708517105727e-14 - 1.4590229661252476e-17im
-186.27999999999997,1.2112410613119894e-14 - 4.1531058692879636e-17im
-186.26,1.2181647654127778e-14 - 2.2513256661532868e-17im
-186.24,1.2233967237818736e-14 - 4.922183472668518e-17im
-186.22000000000003,1.2252540521229795e-14 - 5.668124048565472e-17im
-186.2,1.2335827445640795e-14 - 6.465766465875275e-17im
-186.18,1.2376362159010677e-14 - 6.769184655866495e-17im
-186.16000000000003,1.2427351143448418e-14 - 7.193118157537854e-17im
-186.14000000000001,1.2477498312492509e-14 - 6.197434401710531e-17im
-186.12,1.2516471937025975e-14 - 9.248286536215311e-17im
-186.1,1.25708184954303e-14 - 9.708571633722785e-17im
-186.08,1.258997626452568e-14 - 1.207076589278348e-16im
-186.06,1.2670782783842395e-14 - 9.859760177053285e-17im
-186.04,1.2708053360434805e-14 - 1.188731887285268e-16im
-186.01999999999998,1.276654600538637e-14 - 1.3928449655872268e-16im
-186.0,1.2801523051262717e-14 - 1.4130232885412488e-16im
-185.98000000000002,1.2882637728777637e-14 - 1.4627351862272589e-16im
-185.95999999999998,1.2899040065361226e-14 - 1.8917146316122785e-16im
-185.94,1.29746779312626e-14 - 1.559473081789261e-16im
-185.92000000000002,1.2998986110875087e-14 - 1.8365460104696278e-16im
-185.89999999999998,1.3075324713757108e-14 - 1.7864197683363854e-16im
-185.88,1.3108962185713063e-14 - 2.0864471906737751e-16im
-185.86,1.3159693127500621e-14 - 2.0475257576043347e-16im
-185.84,1.3226266495677942e-14 - 2.481066242080432e-16im
-185.82,1.3289522508140186e-14 - 2.1978231248717105e-16im
-185.8,1.3312182787883286e-14 - 2.4380110102090004e-16im
-185.78000000000003,1.3363785278891732e-14 - 2.546189824069411e-16im
-185.76,1.3414293950884723e-14 - 2.8419173743243404e-16im
-185.74,1.346392654438554e-14 - 2.7202104029814376e-16im
-185.72000000000003,1.3526246088071804e-14 - 2.964452090963523e-16im
-185.70000000000002,1.3566214726406386e-14 - 3.0943887062945427e-16im
-185.67999999999998,1.3623977194113946e-14 - 3.030527239299435e-16im
-185.66,1.3664803668042472e-14 - 3.1844255869272947e-16im
-185.64,1.3713832568393701e-14 - 3.4317516876859796e-16im
-185.62,1.3779358794212425e-14 - 3.309279038838488e-16im
-185.6,1.3823567082096451e-14 - 3.669545559584986e-16im
-185.57999999999998,1.3891983150746132e-14 - 3.697145806481205e-16im
-185.56,1.3950310896672745e-14 - 3.785853996025958e-16im
-185.54000000000002,1.3981983000392356e-14 - 3.6287277038532134e-16im
-185.51999999999998,1.404032240499876e-14 - 3.9460743466456326e-16im
-185.5,1.4105418937173117e-14 - 3.975964391802871e-16im
-185.48000000000002,1.4158903801715372e-14 - 3.948690629878484e-16im
-185.45999999999998,1.4217714502161652e-14 - 4.034153365889819e-16im
-185.44,1.424859838686449e-14 - 4.2083134924889065e-16im
-185.42000000000002,1.432769472883164e-14 - 4.379365196979812e-16im
-185.4,1.4356927610275506e-14 - 4.268198846423075e-16im
-185.38,1.441052021276158e-14 - 4.208252263451158e-16im
-185.36,1.4470622887842062e-14 - 4.484451000835719e-16im
-185.34,1.4531021055936222e-14 - 4.221567482276684e-16im
-185.32,1.4588276371072895e-14 - 4.678677476737604e-16im
-185.3,1.466413977790921e-14 - 4.625185629568785e-16im
-185.28000000000003,1.468728817050872e-14 - 4.621049104816484e-16im
-185.26,1.4760019544313392e-14 - 4.899908789081296e-16im
-185.24,1.4820834279552733e-14 - 4.953604034080993e-16im
